"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 15, 2010","8,492.65","8,485.40","8,521.60","8,467.10","12.73M","0.10%"
"Jan 14, 2010","8,484.58","8,500.10","8,582.20","8,471.60","13.24M","-0.17%"
"Jan 13, 2010","8,498.93","8,531.30","8,531.30","8,448.00","13.42M","-0.38%"
"Jan 12, 2010","8,531.52","8,581.20","8,611.80","8,520.60","11.10M","-0.58%"
"Jan 11, 2010","8,581.67","8,586.70","8,618.10","8,570.30","10.69M","-0.02%"
"Jan 08, 2010","8,583.40","8,581.00","8,668.20","8,577.70","11.38M","0.03%"
"Jan 07, 2010","8,581.13","8,585.90","8,629.00","8,576.60","9.81M","-0.09%"
"Jan 06, 2010","8,588.81","8,615.20","8,668.80","8,588.80","14.18M","-0.52%"
"Jan 05, 2010","8,633.67","8,744.30","8,799.80","8,630.40","13.12M","-1.27%"
"Jan 04, 2010","8,744.51","8,751.70","8,797.50","8,744.50","6.50M","-0.09%"
"Dec 31, 2009","8,752.51","8,689.50","8,759.60","8,689.20","3.61M","0.74%"
"Dec 30, 2009","8,688.37","8,748.60","8,781.90","8,685.30","4.52M","-0.67%"
"Dec 29, 2009","8,746.96","8,742.10","8,784.60","8,728.70","7.61M","0.07%"
"Dec 24, 2009","8,740.70","8,668.50","8,740.70","8,668.50","4.41M","0.86%"
"Dec 23, 2009","8,666.15","8,584.90","8,682.10","8,580.90","10.19M","0.94%"
"Dec 22, 2009","8,585.55","8,457.00","8,588.00","8,457.00","8.14M","1.55%"
"Dec 21, 2009","8,454.89","8,424.50","8,562.10","8,422.40","1.10M","0.37%"
"Dec 18, 2009","8,423.35","8,297.00","8,433.80","8,252.70","13.12M","1.51%"
"Dec 17, 2009","8,298.25","8,276.00","8,356.70","8,247.00","25.07M","0.31%"
"Dec 16, 2009","8,272.32","8,286.70","8,333.10","8,251.30","19.88M","-0.18%"
"Dec 15, 2009","8,287.32","8,272.70","8,391.40","8,271.40","16.46M","0.14%"
"Dec 14, 2009","8,275.77","8,229.30","8,275.80","8,198.00","7.54M","0.57%"
"Dec 11, 2009","8,228.68","8,188.90","8,298.30","8,188.00","13.68M","0.54%"
"Dec 10, 2009","8,184.28","8,239.60","8,257.20","8,165.20","21.17M","-0.67%"
"Dec 09, 2009","8,239.56","8,364.20","8,364.90","8,217.70","16.29M","-1.51%"
"Dec 08, 2009","8,365.49","8,448.10","8,448.10","8,344.20","15.40M","-0.98%"
"Dec 07, 2009","8,448.09","8,349.20","8,469.20","8,349.20","18.29M","1.23%"
"Dec 04, 2009","8,345.45","8,444.10","8,444.10","8,325.70","12.90M","-1.24%"
"Dec 03, 2009","8,450.30","8,462.10","8,500.60","8,412.40","15.53M","-0.14%"
